,,,,
Produit,Marque,Code-barres,Lot,DDM
Graines toastees pour salade BIO 120G ,KRAZAN,3770009798259,202030101400,12/08/21
Graines toastees pour salade BIO 120G ,KRAZAN,3770009798259,202005111000,13/08/21
Creme de Sesame COMPLET BIO seau de 3.5 kg,SENFAS,3412940200629,0205D,31/07/21
Creme de Sesame COMPLET BIO seau de 3.5 kg,SENFAS,3412940200629,0205D,31/07/21
N010143 - Graines de Sesame Depellicule Bio AB 25kg,SENFAS,3412941502494,190153S225,31/01/22
F060323 - Tahin : Creme de Ses. Depell. Bio AB 3.5kg (seau),SENFAS,3412940200636,0237H,31/08/21
F060321 - Tahin Bio AB 300 g - Bio de Manon,LA FABRIC VEGETALE,3412940200049,0245H,30/09/22
F060323 - Tahin : Creme de Ses. Depell. Bio AB 3.5kg (seau),SENFAS,3412940200636,0237H,31/08/21
Creme de Sesame COMPLET BIO pot de 700g,SENFAS,3412940200346,0206D,30/07/22
Creme de Sesame COMPLET BIO seau de 3.5 kg,SENFAS,3412940200629,0205D,31/07/21
F060321 - Tahin Bio AB 300 g - Bio de Manon,LA FABRIC VEGETALE,3412940200049,0246H,30/09/22
Creme de Sesame COMPLET BIO seau de 3.5 kg,SENFAS,3412940200629,0205D,31/07/21
Creme de Sesame COMPLET BIO seau de 3.5 kg,SENFAS,3412940200629,0205D,31/07/21
Houmous BIO Coriandre pot de 135g,SENFAS,3412940900123,0216HCS1,30/08/23
Houmous BIO Menthe pot de 135g,SENFAS,3412940900130,0216HMS1,30/08/23
Houmous BIO Oriental pot de 135g,SENFAS,3412940900147,0216HOS1,30/08/23
54 MINI BURGERS SESAME A GARNIR SURGELES BURGARD,METRO  ,3422826300282,102120070,du 28/07/2021 au 07/10/2021
20 BRIOCHETTES AU SAUMON SURGELEES BURGARD,METRO  ,3422825090535,101820172,23/09/21
20 BRIOCHETTES AU SAUMON SURGELEES BURGARD,METRO  ,3422825090535,102060100,17/10/21
20 BRIOCHETTES AU SAUMON SURGELEES BURGARD,METRO  ,3422825090535,102470052,27/11/21
20 BRIOCHETTES AU SAUMON SURGELEES BURGARD,METRO  ,3422825090535,102620238,12/12/21
20 MINI MINICETTES DECOUVERTE SURGELEES BURGARD,METRO  ,3422825091389,102120045,23/10/21
20 MINI MINICETTES DECOUVERTE SURGELEES BURGARD,METRO  ,3422825091389,101770103,18/09/21
20 MINI MINICETTES DECOUVERTE SURGELEES BURGARD,METRO  ,3422825091389,102050066,16/10/21
20 MINI MINICETTES DECOUVERTE SURGELEES BURGARD,METRO  ,3422825091389,102730267,23/12/21
20 MINI BURGERS FOIE GRAS SURGELES BURGARD,METRO  ,3422825090504,101780064,26/06/21
20 MINI BURGERS FOIE GRAS SURGELES BURGARD,METRO  ,3422825090504,102340113,21/08/21
Falafel provençal 200g,LIMA,5411788047715,FPRBLI20J29P470,17/12/20
Falafel provençal 200g,LIMA,5411788047715,FPRBLI20J29P470,24/12/20
FALAFEL ORIGINAL (2 X 100G) LIMA,LIMA,,TGFBLI20J06P207,08/12/20
RAVIOLI AU TOFU ET BASILIC (680G),PROSAIN,,2023901,26/11/20
RAVIOLI AU TOFU ET BASILIC (680G),PROSAIN,,2024701,04/12/20
TOFU INDIEN (2X100G) TOSSOLIA ,TOSSOLIA,3483460150206,2018102,05/01/21
TOFU INDIEN (2X100G) TOSSOLIA ,TOSSOLIA,3483460150206,2018202,06/01/21
TOFU INDIEN (2X100G) TOSSOLIA ,TOSSOLIA,3483460150206,2018502,09/01/21
TOFU INDIEN (2X100G) TOSSOLIA ,TOSSOLIA,3483460150206,2019502,19/01/21
TOFU INDIEN (2X100G) TOSSOLIA ,TOSSOLIA,3483460150206,2020302,27/01/21
TOFU INDIEN (2X100G) TOSSOLIA ,TOSSOLIA,3483460150206,2021202,05/02/21
TOFU INDIEN (2X100G) TOSSOLIA ,TOSSOLIA,3483460150206,2022702,20/02/21
" Barres graines sesame et cereales / Abricot, figue bio de marque Germline",GERMLINE,,279.03,11/11/20
" Barres graines sesame et cereales / Abricot, figue bio de marque Germline",GERMLINE,,281.04,13/11/20
" Barres graines sesame et cereales / Abricot, figue bio de marque Germline",GERMLINE,,286.04,18/11/20
" Barres graines sesame et cereales / Abricot, figue bio de marque Germline",GERMLINE,,286.03,18/11/20
" Barres graines sesame et cereales / Abricot, figue bio de marque Germline",GERMLINE,,290.04,22/11/20
" Barres graines sesame et cereales / Abricot, figue bio de marque Germline",GERMLINE,,300.03,02/12/20
" Barres graines sesame et cereales / Abricot, figue bio de marque Germline",GERMLINE,,304.05,06/12/20
GRESSINS RUBATA AU SESAME (200G) MARTINE BROCHOIRE,BS,,28220,31/10/21
GRAINES DE LIN TOURNESOL COURGE SESAME ET BAIES DE GOJI MOULUES (200G) LINWOODS,JOHN WOODS LTD,,210123,21/01/23
GRAINES DE LIN TOURNESOL COURGE SESAME ET BAIES DE GOJI MOULUES (200G) LINWOODS,JOHN WOODS LTD,,190922,19/09/22
 SABLE.SESAM.FRAMBOISE B.M.150G ,Bonne Maman,3178530412840,A020321,02/03/21
 SABLE.SESAM.FRAMBOISE B.M.150G ,Bonne Maman,3178530412840,B020321,02/03/21
 SABLE.SESAM.FRAMBOISE B.M.150G ,Bonne Maman,3178530412840,D290121,29/01/21
 SABLE.SESAM.FRAMBOISE B.M.150G ,Bonne Maman,3178530412840,E290121,29/01/21
Bagels Sesame,SYSTeME U,3256224756552,230,05/11/20
Bagels Sesame,SYSTeME U,3256224756552,219,25/10/20
Bagels Sesame,SYSTeME U,3256224756552,212,18/10/20
Bagels Sesame,SYSTeME U,3256224756552,209,15/10/20
Bagels Sesame,SYSTeME U,3256224756552,196,02/10/20
Bagels Sesame,SYSTeME U,3256224756552,190,28/09/20
BOBUN CREVETTES 350g,AGIS COLLECTION D’ASIE,3366760045178,304,10/11/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2014802,03/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2015602,11/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2016902,24/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2018802,12/01/21
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2013202,17/11/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2016302,18/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2017402,29/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2018102,05/01/21
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2013502,20/11/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2015402,09/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2016002,15/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2017602,31/12/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2013602,21/11/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2012802,13/11/20
Camusettes 5 Graines x2 400g issues de l’agriculture biologique,BIOFOURNIL,3419390407776,2018202,06/01/20
Mini burgers,SYSTeME U,3256224755661,101390024,08/11/21
Mini burgers,SYSTeME U,3256224755661,101400114,08/12/21
Mini burgers,SYSTeME U,3256224755661,101480057,08/02/21
Mini burgers,SYSTeME U,3256224755661,101670065,09/08/21
Mini burgers,SYSTeME U,3256224755661,101750211,16/09/21
Mini burgers,SYSTeME U,3256224755661,101840038,25/09/21
Mini burgers,SYSTeME U,3256224755661,102100150,21/10/21
Mini burgers,SYSTeME U,3256224755661,102310149,11/11/21
Mini burgers,SYSTeME U,3256224755661,102400056,20/11/21
Mini burgers,SYSTeME U,3256224755661,102540163,04/12/21
Mini burgers,SYSTeME U,3256224755661,102600080,10/12/21
Mini burgers,SYSTeME U,3256224755661,102760292,26/12/21
Mini burgers,SYSTeME U,3256224755661,102790256,29/12/21
Mini burgers,SYSTeME U,3256224755661,102870149,06/01/21
Mes Mini Cheeseburgers preferes VBF,BRETZEL BURGARD,3422825091495,101740150,15/09/21
32 CANAPES TENTATION SURGELES,BRETZEL BURGARD,3422825091563,101980118,22/09/21
Mes Mini Cheeseburgers preferes VBF,BRETZEL BURGARD,3422825091495,101990055,10/10/21
ETOILE SURPRISE 40 TOASTS SURGELEE,BRETZEL BURGARD,3422825060071,102230103,03/11/21
21 navettes Bretzel garnies surgelees,BRETZEL BURGARD,3422825965963,102750132,25/12/21
 Baguette amibiote cereales/graine.250g PC surg.sachet Bridor,BRIDOR,3419280059931,3459144,15/06/21
 PAIN MUESLI 330G PRECUIT SURG.  ,BRIDOR,3419280029750,3515400,26/01/21
 PAIN MUESLI 330G PRECUIT SURG.  ,BRIDOR,3419280045439,3556072,10/03/21
 B'BREAK MUESLI 70G CUIT SURG   ,BRIDOR,3419280045439,3397158,11/03/21
B'break muesli 70g cuit sur sole surgele Bridor,BRIDOR,3419280045439,3362902,12/02/21
Baguette amibiote cereales 250g precuit sur sole congele sachets bridor mieux etre,BRIDOR,3419280059924,3354513,05/02/21
Baguette amibiote cereales 250g precuit sur sole congele sachets bridor mieux etre,BRIDOR,3419280059924,3419530,31/03/21
 Pain façonne aux 6 cereales 450g precuit surgele Ch.Blanc,CHATEAU BLANC SAS ,3556420013481,160721,16/07/21
 Pain façonne aux 6 cereales 450g precuit surgele Ch.Blanc,CHATEAU BLANC SAS ,3556420013481,230921,23/09/21
Biscottes Bio aux cereales,PASQUIER,3182180001774,L 203023147,30/04/21
Biscottes Bio aux cereales,PASQUIER,3182180001774,L 203553147,31/05/21
GRILLETINE CEREALES ET GRAINES,PASQUIER,3182180001026,204062542,01/07/21
 Caviar d'aubergines BIO pot 100g ,MEDITEA SARL,3760177140820,89/09,21/04/21
BAGUETTE SEZANETTE 250G,NEUHAUSER SA,3464382601540,A1520248,04/09/21
 GALETTES RIZ SESAME 130G ,U BIO,3256220280150,1320280,06/10/21
 PT PAIN CARRE CEREALES 75G PC  ,LUBRANO ET FILS,3700135301931,288000011,14/10/21
 PAVE CEREAL/AMAND/NOIS 300G PC ,LUBRANO ET FILS,3700135301221,,
 PAVE CEREAL/AMAND/NOIS 300G PC ,LUBRANO ET FILS,3700135301221,,
Apero Pavot,AUCHAN,3596710379453,,18/12/20
Apero Pavot,AUCHAN,3596710379453,,25/12/20
Apero Pavot,AUCHAN,3596710379453,,01/01/21
Crackers 380g,AUCHAN,3596710379477,,18/12/20
Crackers multimix 85g,AUCHAN,3596710457328,,21/11/20
Crackers multimix 85g,AUCHAN,3596710457328,,18/12/20
Crackers multmix 85g,AUCHAN,3596710457328,,01/01/21
Crackers 380g,AUCHAN,3596710379477,,01/01/21
Crackers 380g,AUCHAN,3596710379477,,25/12/20
Aperi Toasts sesame 100g,AUCHAN,3596710427017,A09D,27/11/20
Aperi Toasts sesame 100g,AUCHAN,3596710427017,A19C,11/12/20
Aperi Toasts sesame 100g,AUCHAN,3596710427017,A37B,25/12/20
Aperi Toasts sesame 100g,AUCHAN,3596710427017,A39D,05/02/21
Aperi Toasts sesame 100g,AUCHAN,3596710427017,A13C,11/06/21
Aperi Toasts sesame 100g,AUCHAN,3596710427017,A10BN,25/06/21
Toasts fins sesame 100g ,FRANPRIX,3263852515413,A10BN,11/12/20
Toasts fins sesame 100g ,FRANPRIX,3263852515413,A13C,25/12/20
Toasts fins sesame 100g ,FRANPRIX,3263852515413,A39B,25/06/21
TOASTS FINS MULTICEREALES 100g,FRANPRIX,3263850598814,A11F,11/12/20
TOASTS FINS MULTICEREALES 100g,FRANPRIX,3263850598814,A13E,25/12/20
TOASTS FINS MULTICEREALES 100g,FRANPRIX,3263850598814,A19C,05/02/21
TOASTS FINS MULTICEREALES 100g,FRANPRIX,3263850598814,A27E,02/04/21
TOASTS FINS MULTICEREALES 100g,FRANPRIX,3263850598814,A39B,25/06/21
Sesame dore 100g,La Conquete des Saveurs,3390126001126,CP130080,30/09/21
fougasse chorizo,CORA,3760054405707,15.04.20G,11/12/20
fougasse chorizo,CORA,3760054405707,02.06.20G,28.01.2021
fougasse chorizo,CORA,3760054405707,24.06.20G,19.02.2021
fougasse chorizo,CORA,3760054405707,02.07.20G,27.02.2021
fougasse chorizo,CORA,3760054405707,24.07.20G,21.03.2021
fougasse chorizo,CORA,3760054405707,08.10.20G,05.06.2021
fougasse chorizo,LECLERC,3760054405707,15.04.20G,11/12/20
fougasse chorizo,LECLERC,3760054405707,10.06.20G,05/02/21
fougasse chorizo,LECLERC,3760054405707,24.06.20G,19/02/21
fougasse chorizo,LECLERC,3760054405707,02.07.20G,27/02/21
fougasse chorizo,LECLERC,3760054405707,24.07.20G,21/03/21
fougasse chorizo,LECLERC,3760054405707,05.08.20G,02/04/21
fougasse chorizo,LECLERC,3760054405707,08.09.20G,06/05/21
fougasse chorizo,LECLERC,3760054405707,08.10.20G,05/06/21
fougasse chorizo,Intermarche,3760054405707,15.04.20G,11/12/20
fougasse chorizo,Intermarche,3760054405707,02.06.20G,28.01.2021
fougasse chorizo,Intermarche,3760054405707,10.06.20G,05.02.2021
fougasse chorizo,SYSTeME U,3760054405707,15.04.20G,11.12.2020
fougasse chorizo,SYSTeME U,3760054405707,10.06.20G,05.02.2021
fougasse chorizo,SYSTeME U,3760054405707,24.06.20G,19.02.2021
fougasse chorizo,SYSTeME U,3760054405707,02.07.20G,27.02.2021
fougasse chorizo,SYSTeME U,3760054405707,08.10.20G,05.06.2021
fougasse chorizo,Carrefour,3760054405707,08.09.20G,06.05.2021
fougasse chorizo,Carrefour,3760054405707,08.10.20G,05.06.2021
fougasse chorizo,SYSTeME U,3760054405707,15.04.20G,11.12.2020
fougasse chorizo,SYSTeME U,3760054405707,10.06.20G,05/05/21
fougasse chorizo,SYSTeME U,3760054405707,24.06.20G,19/02/21
fougasse chorizo,SYSTeME U,3760054405707,02.07.20G,27/02/21
fougasse chorizo,SYSTeME U,3760054405707,08.10.20G,05/06/21
fougasse chorizo,SCHIEVER DISTRIBUTION      ,3760054405707,15.04.20G,11.12.2020
fougasse chorizo,SCHIEVER DISTRIBUTION      ,3760054405707,02.07.20G,27.02.2021
fougasse chorizo,SCHIEVER DISTRIBUTION      ,3760054405707,24.07.20G,21.03.2021
fougasse chorizo,SCHIEVER DISTRIBUTION      ,3760054405707,05.08.20G,02.04.2021
fougasse chorizo,SCHIEVER DISTRIBUTION      ,3760054405707,08.09.20G,06.05.2021
BOUCHONS italien 10g X21,METRO,3292992006475,200610,26/11/20
BOUCHONS italien 10g X21,METRO,3292992006475,200610,01/12/20
BOUCHONS italien 10g X21,METRO,3292992006475,200610,02/12/20
BOUCHONS italien 10g X21,METRO,3292992006475,200610,03/12/20
BOUCHONS italien 10g X21,METRO,3292992006475,200610,05/12/20
BOUCHONS italien 10g X21,METRO,3292992006475,200910,08/12/20
BOUCHONS italien 10g X21,METRO,3292992006475,201011,24/12/20
BOUCHONS italien 10g X21,METRO,3292992006475,201012,29/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,200210,27/11/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,200211,01/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,200910,03/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,200910,04/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,200910,08/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,203010,15/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201011,15/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201011,17/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201011,22/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201011,23/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201911,24/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201911,25/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201911,29/12/20
CHEVRE FRAIS saveur ITALIENNE 5X40G,METRO,3292992005737,201911,30/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192542795,02/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192552047,04/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192562279,07/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192592530,07/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192602863,08/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192612210,09/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192622542,10/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192632859,14/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192662089,14/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192672426,15/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192682783,16/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192692056,17/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192702342,18/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192732696,21/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192742050,22/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192752310,23/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192812374,29/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192822661,30/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192832916,31/12/20
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192842171,01/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192872549,04/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192882787,05/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192892106,06/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192972938,14/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2192982253,15/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2193012651,18/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2193022966,19/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2193032251,20/01/21
La fabuleuse foret Chemin de table aperitif Picard X 24,Picard,3270160891450,2193042663,21/01/21
Eminces de filet de poulet cuit a l’orientale Barquette 500g,AUCHAN,,,vendus au rayon TRADITIONNEL de votre magasin entre le 10/11/2020 et le 26/11/2020
Grignottes de poulet cuites a l’orientale   Sachet de 250g ,REGHALAL,3571320072321,Tous les lots,28/11/20
Grignottes de poulet cuites a l’orientale   Sachet de 250g ,REGHALAL,3571320072321,Tous les lots,01/12/20
Grignottes de poulet cuites a l’orientale   Sachet de 250g ,REGHALAL,3571320072321,Tous les lots,05/12/20
Grignottes de poulet cuites a l’orientale   Sachet de 250g ,REGHALAL,3571320072321,Tous les lots,08/12/20
Grignottes de poulet cuites a l’orientale   Sachet de 250g ,REGHALAL,3571320072321,Tous les lots,13/12/20
Grignottes de poulet cuites a l’orientale   Barquette de 800g ,REGHALAL,3571320353437,Tous les lots,28/11/20
Coffret crackers 380g,CORA,3257983798845,,27/11/20
Coffret crackers 380g,CORA,3257983798845,,18/12/20
Coffret crackers 380g,CORA,3257983798845,,25/12/20
Coffret crackers 380g,CORA,3257983798845,,01/01/21
Crakers triangles 100g ,CORA,3257983798821,,25/02/21
Crackers sesame et pavot 100g,CASINO,3222475718991,B1 (ou B2) XFE J181,01/01/21
Crackers sesame et pavot 100g,CASINO,3222475718991,B1 (ou B2) XFE J168,18/12/20
Coffret crackers 380g,CASINO,3222475069123,B1 (ou B2) XFE J156,04/12/20
Coffret crackers 380g,CASINO,3222475069123,B1 (ou B2) XFE J170,18/12/20
Coffret crackers 380g,CASINO,3222475069123,B1 (ou B2) XFE J178,25/12/20
Coffret crackers 380g,CASINO,3222475069123,B1 (ou B2) XFE J182,01/01/21
Baguette CASI sesame 250g,CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
Baguette epi sesame 250g,CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
Baguette sesame 250g,CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
Couronne sesame 400g,CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
Pain a l’ecorce d’orange et au sesame 300g,CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
Pain oriental sesame 500g,CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
Pain bagnat au sesame x3 375g,CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
"Petit pain sesame x160g, x4 240g, x4+1 300g",CASINO,,,Rayon boulangerie jusqu’au 20/11/2020
